2020-11-05 22:33:53,398 - nce-1 - INFO - Namespace(batch_size=96, bptt=35, clip=0.25, concat=True, cuda=True, data='data/penn', dropout=0.2, emsize=300, epochs=400, index_module='linear', log_interval=1000, loss='nce', lr=1.0, lr_decay=2, min_freq=3, nhid=300, nlayers=3, noise_ratio=500, norm_term=-1, prof=False, save='nce-1', seed=1111, tb_name=None, train=True, vocab=None, weight_decay=1e-08)
2020-11-05 22:33:53,514 - nce-1 - INFO - Vocabulary size is 9957
2020-11-05 22:33:56,375 - nce-1 - INFO - model definition:
 RNNModel(
  (drop): Dropout(p=0.2, inplace=False)
  (encoder): Embedding(9957, 300)
  (rnn): LSTM(300, 300, num_layers=3, batch_first=True, dropout=0.2)
  (proj): Linear(in_features=300, out_features=300, bias=True)
  (criterion): IndexLinear(
    (alias): AliasMultinomial()
    (bce_with_logits): BCEWithLogitsLoss()
    (ce): CrossEntropyLoss()
    (emb): Embedding(9957, 300)
    (bias): Embedding(9957, 1)
  )
)
2020-11-05 22:34:01,983 - nce-1 - WARNING - | end of epoch   1 | time:  5.61s |valid ppl   660.63 | valid loss:  6.54
2020-11-05 22:34:07,919 - nce-1 - WARNING - | end of epoch   2 | time:  5.55s |valid ppl   647.82 | valid loss:  6.52
2020-11-05 22:34:13,935 - nce-1 - WARNING - | end of epoch   3 | time:  5.59s |valid ppl   496.21 | valid loss:  6.27
2020-11-05 22:34:19,978 - nce-1 - WARNING - | end of epoch   4 | time:  5.61s |valid ppl   385.89 | valid loss:  6.13
2020-11-05 22:34:26,042 - nce-1 - WARNING - | end of epoch   5 | time:  5.66s |valid ppl   322.87 | valid loss:  5.74
2020-11-05 22:34:32,122 - nce-1 - WARNING - | end of epoch   6 | time:  5.67s |valid ppl   269.98 | valid loss:  5.62
2020-11-05 22:34:38,183 - nce-1 - WARNING - | end of epoch   7 | time:  5.69s |valid ppl   247.12 | valid loss:  5.55
2020-11-05 22:34:44,281 - nce-1 - WARNING - | end of epoch   8 | time:  5.71s |valid ppl   220.94 | valid loss:  5.48
2020-11-05 22:34:50,329 - nce-1 - WARNING - | end of epoch   9 | time:  5.68s |valid ppl   205.09 | valid loss:  5.41
2020-11-05 22:34:56,412 - nce-1 - WARNING - | end of epoch  10 | time:  5.69s |valid ppl   194.12 | valid loss:  5.33
2020-11-05 22:35:02,499 - nce-1 - WARNING - | end of epoch  11 | time:  5.71s |valid ppl   182.44 | valid loss:  5.28
2020-11-05 22:35:08,580 - nce-1 - WARNING - | end of epoch  12 | time:  5.71s |valid ppl   176.65 | valid loss:  5.14
2020-11-05 22:35:14,682 - nce-1 - WARNING - | end of epoch  13 | time:  5.72s |valid ppl   167.92 | valid loss:  5.24
2020-11-05 22:35:20,782 - nce-1 - WARNING - | end of epoch  14 | time:  5.73s |valid ppl   160.63 | valid loss:  5.03
2020-11-05 22:35:26,890 - nce-1 - WARNING - | end of epoch  15 | time:  5.74s |valid ppl   160.27 | valid loss:  5.07
2020-11-05 22:35:33,008 - nce-1 - WARNING - | end of epoch  16 | time:  5.74s |valid ppl   152.14 | valid loss:  5.02
2020-11-05 22:35:39,109 - nce-1 - WARNING - | end of epoch  17 | time:  5.74s |valid ppl   147.70 | valid loss:  4.99
2020-11-05 22:35:45,620 - nce-1 - WARNING - | end of epoch  18 | time:  5.74s |valid ppl   142.78 | valid loss:  4.96
2020-11-05 22:35:53,352 - nce-1 - WARNING - | end of epoch  19 | time:  5.77s |valid ppl   142.00 | valid loss:  5.04
2020-11-05 22:36:03,232 - nce-1 - WARNING - | end of epoch  20 | time:  5.77s |valid ppl   139.18 | valid loss:  4.98
2020-11-05 22:36:09,490 - nce-1 - WARNING - | end of epoch  21 | time:  5.74s |valid ppl   134.58 | valid loss:  4.81
2020-11-05 22:36:15,648 - nce-1 - WARNING - | end of epoch  22 | time:  5.78s |valid ppl   132.70 | valid loss:  4.89
2020-11-05 22:36:21,766 - nce-1 - WARNING - | end of epoch  23 | time:  5.76s |valid ppl   133.14 | valid loss:  4.91
2020-11-05 22:36:27,541 - nce-1 - WARNING - | end of epoch  24 | time:  5.77s |valid ppl   124.16 | valid loss:  4.71
2020-11-05 22:36:33,967 - nce-1 - WARNING - | end of epoch  25 | time:  5.77s |valid ppl   122.66 | valid loss:  4.84
2020-11-05 22:36:40,130 - nce-1 - WARNING - | end of epoch  26 | time:  5.78s |valid ppl   123.88 | valid loss:  4.86
2020-11-05 22:36:45,908 - nce-1 - WARNING - | end of epoch  27 | time:  5.78s |valid ppl   119.43 | valid loss:  4.95
2020-11-05 22:36:52,056 - nce-1 - WARNING - | end of epoch  28 | time:  5.78s |valid ppl   118.91 | valid loss:  4.84
2020-11-05 22:36:58,209 - nce-1 - WARNING - | end of epoch  29 | time:  5.79s |valid ppl   118.99 | valid loss:  4.76
2020-11-05 22:37:03,994 - nce-1 - WARNING - | end of epoch  30 | time:  5.79s |valid ppl   117.34 | valid loss:  4.76
2020-11-05 22:37:10,259 - nce-1 - WARNING - | end of epoch  31 | time:  5.80s |valid ppl   117.31 | valid loss:  4.83
2020-11-05 22:37:16,435 - nce-1 - WARNING - | end of epoch  32 | time:  5.81s |valid ppl   117.41 | valid loss:  4.84
2020-11-05 22:37:22,237 - nce-1 - WARNING - | end of epoch  33 | time:  5.80s |valid ppl   116.34 | valid loss:  4.63
2020-11-05 22:37:28,412 - nce-1 - WARNING - | end of epoch  34 | time:  5.81s |valid ppl   116.48 | valid loss:  4.83
2020-11-05 22:37:34,216 - nce-1 - WARNING - | end of epoch  35 | time:  5.80s |valid ppl   116.20 | valid loss:  4.82
2020-11-05 22:37:40,390 - nce-1 - WARNING - | end of epoch  36 | time:  5.81s |valid ppl   116.15 | valid loss:  4.66
2020-11-05 22:37:46,564 - nce-1 - WARNING - | end of epoch  37 | time:  5.81s |valid ppl   116.16 | valid loss:  4.76
2020-11-05 22:37:52,372 - nce-1 - WARNING - | end of epoch  38 | time:  5.81s |valid ppl   116.11 | valid loss:  4.77
2020-11-05 22:38:03,101 - nce-1 - WARNING - | end of epoch  39 | time:  5.84s |valid ppl   116.02 | valid loss:  4.71
2020-11-05 22:38:09,558 - nce-1 - WARNING - | end of epoch  40 | time:  5.79s |valid ppl   116.00 | valid loss:  4.91
2020-11-05 22:38:15,882 - nce-1 - WARNING - | end of epoch  41 | time:  5.81s |valid ppl   115.97 | valid loss:  4.62
2020-11-05 22:38:22,146 - nce-1 - WARNING - | end of epoch  42 | time:  5.80s |valid ppl   116.01 | valid loss:  4.80
2020-11-05 22:38:27,953 - nce-1 - WARNING - | end of epoch  43 | time:  5.81s |valid ppl   115.87 | valid loss:  4.80
2020-11-05 22:38:34,194 - nce-1 - WARNING - | end of epoch  44 | time:  5.81s |valid ppl   115.94 | valid loss:  4.91
2020-11-05 22:38:40,005 - nce-1 - WARNING - | end of epoch  45 | time:  5.81s |valid ppl   115.90 | valid loss:  4.69
2020-11-05 22:38:45,813 - nce-1 - WARNING - | end of epoch  46 | time:  5.81s |valid ppl   115.85 | valid loss:  4.91
2020-11-05 22:38:52,084 - nce-1 - WARNING - | end of epoch  47 | time:  5.81s |valid ppl   115.87 | valid loss:  4.83
2020-11-05 22:38:57,908 - nce-1 - WARNING - | end of epoch  48 | time:  5.82s |valid ppl   115.87 | valid loss:  4.80
2020-11-05 22:39:03,723 - nce-1 - WARNING - | end of epoch  49 | time:  5.81s |valid ppl   115.86 | valid loss:  4.68
2020-11-05 22:39:09,529 - nce-1 - WARNING - | end of epoch  50 | time:  5.81s |valid ppl   115.86 | valid loss:  4.81
2020-11-05 22:39:15,348 - nce-1 - WARNING - | end of epoch  51 | time:  5.82s |valid ppl   115.86 | valid loss:  4.79
2020-11-05 22:39:21,160 - nce-1 - WARNING - | end of epoch  52 | time:  5.81s |valid ppl   115.86 | valid loss:  4.74
2020-11-05 22:39:26,991 - nce-1 - WARNING - | end of epoch  53 | time:  5.83s |valid ppl   115.86 | valid loss:  4.77
2020-11-05 22:39:32,804 - nce-1 - WARNING - | end of epoch  54 | time:  5.81s |valid ppl   115.86 | valid loss:  4.87
2020-11-05 22:39:38,619 - nce-1 - WARNING - | end of epoch  55 | time:  5.82s |valid ppl   115.86 | valid loss:  4.71
2020-11-05 22:39:44,438 - nce-1 - WARNING - | end of epoch  56 | time:  5.82s |valid ppl   115.86 | valid loss:  4.80
2020-11-05 22:39:50,259 - nce-1 - WARNING - | end of epoch  57 | time:  5.82s |valid ppl   115.86 | valid loss:  4.93
2020-11-05 22:39:56,100 - nce-1 - WARNING - | end of epoch  58 | time:  5.84s |valid ppl   115.86 | valid loss:  4.85
2020-11-05 22:40:01,927 - nce-1 - WARNING - | end of epoch  59 | time:  5.83s |valid ppl   115.86 | valid loss:  4.63
2020-11-05 22:40:07,762 - nce-1 - WARNING - | end of epoch  60 | time:  5.84s |valid ppl   115.86 | valid loss:  4.66
