2020-11-05 22:37:22,710 - full-3 - INFO - Namespace(batch_size=96, bptt=35, clip=0.25, concat=True, cuda=True, data='data/penn', dropout=0.2, emsize=300, epochs=400, index_module='linear', log_interval=1000, loss='full', lr=1.0, lr_decay=2, min_freq=3, nhid=300, nlayers=3, noise_ratio=500, norm_term=-1, prof=False, save='full-3', seed=1111, tb_name=None, train=True, vocab=None, weight_decay=1e-08)
2020-11-05 22:37:23,046 - full-3 - INFO - Vocabulary size is 9957
2020-11-05 22:37:32,089 - full-3 - INFO - model definition:
 RNNModel(
  (drop): Dropout(p=0.2, inplace=False)
  (encoder): Embedding(9957, 300)
  (rnn): LSTM(300, 300, num_layers=3, batch_first=True, dropout=0.2)
  (proj): Linear(in_features=300, out_features=300, bias=True)
  (criterion): IndexLinear(
    (alias): AliasMultinomial()
    (bce_with_logits): BCEWithLogitsLoss()
    (ce): CrossEntropyLoss()
    (emb): Embedding(9957, 300)
    (bias): Embedding(9957, 1)
  )
)
2020-11-05 22:37:40,063 - full-3 - WARNING - | end of epoch   1 | time:  7.97s |valid ppl   655.17 | valid loss:  6.53
2020-11-05 22:37:48,202 - full-3 - WARNING - | end of epoch   2 | time:  7.77s |valid ppl   551.35 | valid loss:  6.34
2020-11-05 22:37:56,881 - full-3 - WARNING - | end of epoch   3 | time:  7.80s |valid ppl   386.86 | valid loss:  6.01
2020-11-05 22:38:05,434 - full-3 - WARNING - | end of epoch   4 | time:  7.86s |valid ppl   283.12 | valid loss:  5.83
2020-11-05 22:38:13,800 - full-3 - WARNING - | end of epoch   5 | time:  7.91s |valid ppl   225.70 | valid loss:  5.35
2020-11-05 22:38:22,527 - full-3 - WARNING - | end of epoch   6 | time:  8.00s |valid ppl   198.93 | valid loss:  5.34
2020-11-05 22:38:30,932 - full-3 - WARNING - | end of epoch   7 | time:  8.04s |valid ppl   179.50 | valid loss:  5.22
2020-11-05 22:38:39,404 - full-3 - WARNING - | end of epoch   8 | time:  8.03s |valid ppl   165.20 | valid loss:  5.21
2020-11-05 22:38:47,975 - full-3 - WARNING - | end of epoch   9 | time:  8.00s |valid ppl   154.30 | valid loss:  5.13
2020-11-05 22:38:56,368 - full-3 - WARNING - | end of epoch  10 | time:  8.03s |valid ppl   145.45 | valid loss:  5.06
2020-11-05 22:39:05,580 - full-3 - WARNING - | end of epoch  11 | time:  8.05s |valid ppl   138.97 | valid loss:  5.02
2020-11-05 22:39:14,983 - full-3 - WARNING - | end of epoch  12 | time:  8.05s |valid ppl   134.66 | valid loss:  4.88
2020-11-05 22:39:23,420 - full-3 - WARNING - | end of epoch  13 | time:  8.07s |valid ppl   130.84 | valid loss:  5.03
2020-11-05 22:39:32,110 - full-3 - WARNING - | end of epoch  14 | time:  8.08s |valid ppl   127.94 | valid loss:  4.82
2020-11-05 22:39:40,572 - full-3 - WARNING - | end of epoch  15 | time:  8.10s |valid ppl   125.57 | valid loss:  4.83
2020-11-05 22:39:49,058 - full-3 - WARNING - | end of epoch  16 | time:  8.12s |valid ppl   123.40 | valid loss:  4.80
2020-11-05 22:39:57,568 - full-3 - WARNING - | end of epoch  17 | time:  8.13s |valid ppl   120.98 | valid loss:  4.82
2020-11-05 22:40:06,081 - full-3 - WARNING - | end of epoch  18 | time:  8.16s |valid ppl   120.63 | valid loss:  4.73
2020-11-05 22:40:14,597 - full-3 - WARNING - | end of epoch  19 | time:  8.14s |valid ppl   120.34 | valid loss:  4.88
2020-11-05 22:40:23,175 - full-3 - WARNING - | end of epoch  20 | time:  8.15s |valid ppl   120.73 | valid loss:  4.90
2020-11-05 22:40:31,333 - full-3 - WARNING - | end of epoch  21 | time:  8.16s |valid ppl   116.62 | valid loss:  4.64
2020-11-05 22:40:39,875 - full-3 - WARNING - | end of epoch  22 | time:  8.16s |valid ppl   117.35 | valid loss:  4.75
2020-11-05 22:40:48,042 - full-3 - WARNING - | end of epoch  23 | time:  8.17s |valid ppl   117.36 | valid loss:  4.79
2020-11-05 22:40:56,213 - full-3 - WARNING - | end of epoch  24 | time:  8.17s |valid ppl   117.02 | valid loss:  4.65
2020-11-05 22:41:04,414 - full-3 - WARNING - | end of epoch  25 | time:  8.20s |valid ppl   117.34 | valid loss:  4.83
2020-11-05 22:41:12,617 - full-3 - WARNING - | end of epoch  26 | time:  8.20s |valid ppl   117.56 | valid loss:  4.83
2020-11-05 22:41:20,825 - full-3 - WARNING - | end of epoch  27 | time:  8.21s |valid ppl   117.69 | valid loss:  4.93
2020-11-05 22:41:29,032 - full-3 - WARNING - | end of epoch  28 | time:  8.21s |valid ppl   117.62 | valid loss:  4.81
2020-11-05 22:41:37,241 - full-3 - WARNING - | end of epoch  29 | time:  8.21s |valid ppl   117.69 | valid loss:  4.78
2020-11-05 22:41:45,457 - full-3 - WARNING - | end of epoch  30 | time:  8.22s |valid ppl   117.71 | valid loss:  4.74
2020-11-05 22:41:53,687 - full-3 - WARNING - | end of epoch  31 | time:  8.23s |valid ppl   117.73 | valid loss:  4.80
2020-11-05 22:42:01,933 - full-3 - WARNING - | end of epoch  32 | time:  8.25s |valid ppl   117.73 | valid loss:  4.85
2020-11-05 22:42:10,184 - full-3 - WARNING - | end of epoch  33 | time:  8.25s |valid ppl   117.73 | valid loss:  4.61
2020-11-05 22:42:18,455 - full-3 - WARNING - | end of epoch  34 | time:  8.27s |valid ppl   117.73 | valid loss:  4.86
2020-11-05 22:42:26,713 - full-3 - WARNING - | end of epoch  35 | time:  8.26s |valid ppl   117.73 | valid loss:  4.84
2020-11-05 22:42:34,994 - full-3 - WARNING - | end of epoch  36 | time:  8.28s |valid ppl   117.73 | valid loss:  4.67
2020-11-05 22:42:43,267 - full-3 - WARNING - | end of epoch  37 | time:  8.27s |valid ppl   117.73 | valid loss:  4.75
2020-11-05 22:42:51,555 - full-3 - WARNING - | end of epoch  38 | time:  8.29s |valid ppl   117.73 | valid loss:  4.78
2020-11-05 22:42:59,833 - full-3 - WARNING - | end of epoch  39 | time:  8.28s |valid ppl   117.73 | valid loss:  4.72
2020-11-05 22:43:08,134 - full-3 - WARNING - | end of epoch  40 | time:  8.30s |valid ppl   117.73 | valid loss:  4.93
2020-11-05 22:43:16,424 - full-3 - WARNING - | end of epoch  41 | time:  8.29s |valid ppl   117.73 | valid loss:  4.58
2020-11-05 22:43:24,705 - full-3 - WARNING - | end of epoch  42 | time:  8.28s |valid ppl   117.73 | valid loss:  4.82
2020-11-05 22:43:32,983 - full-3 - WARNING - | end of epoch  43 | time:  8.28s |valid ppl   117.73 | valid loss:  4.80
2020-11-05 22:43:41,260 - full-3 - WARNING - | end of epoch  44 | time:  8.28s |valid ppl   117.73 | valid loss:  4.92
2020-11-05 22:43:49,544 - full-3 - WARNING - | end of epoch  45 | time:  8.28s |valid ppl   117.73 | valid loss:  4.72
