2020-11-05 22:37:10,059 - full-2 - INFO - Namespace(batch_size=96, bptt=35, clip=0.25, concat=True, cuda=True, data='data/penn', dropout=0.2, emsize=300, epochs=400, index_module='linear', log_interval=1000, loss='full', lr=1.0, lr_decay=2, min_freq=3, nhid=300, nlayers=3, noise_ratio=500, norm_term=-1, prof=False, save='full-2', seed=1111, tb_name=None, train=True, vocab=None, weight_decay=1e-08)
2020-11-05 22:37:10,381 - full-2 - INFO - Vocabulary size is 9957
2020-11-05 22:37:21,712 - full-2 - INFO - model definition:
 RNNModel(
  (drop): Dropout(p=0.2, inplace=False)
  (encoder): Embedding(9957, 300)
  (rnn): LSTM(300, 300, num_layers=3, batch_first=True, dropout=0.2)
  (proj): Linear(in_features=300, out_features=300, bias=True)
  (criterion): IndexLinear(
    (alias): AliasMultinomial()
    (bce_with_logits): BCEWithLogitsLoss()
    (ce): CrossEntropyLoss()
    (emb): Embedding(9957, 300)
    (bias): Embedding(9957, 1)
  )
)
2020-11-05 22:37:29,669 - full-2 - WARNING - | end of epoch   1 | time:  7.95s |valid ppl   655.17 | valid loss:  6.53
2020-11-05 22:37:38,045 - full-2 - WARNING - | end of epoch   2 | time:  7.70s |valid ppl   551.82 | valid loss:  6.34
2020-11-05 22:37:46,461 - full-2 - WARNING - | end of epoch   3 | time:  7.74s |valid ppl   387.18 | valid loss:  6.01
2020-11-05 22:37:55,922 - full-2 - WARNING - | end of epoch   4 | time:  7.79s |valid ppl   283.54 | valid loss:  5.83
2020-11-05 22:38:05,238 - full-2 - WARNING - | end of epoch   5 | time:  7.83s |valid ppl   226.36 | valid loss:  5.36
2020-11-05 22:38:13,572 - full-2 - WARNING - | end of epoch   6 | time:  7.87s |valid ppl   199.45 | valid loss:  5.34
2020-11-05 22:38:22,116 - full-2 - WARNING - | end of epoch   7 | time:  7.91s |valid ppl   179.89 | valid loss:  5.22
2020-11-05 22:38:30,447 - full-2 - WARNING - | end of epoch   8 | time:  7.96s |valid ppl   165.40 | valid loss:  5.21
2020-11-05 22:38:38,736 - full-2 - WARNING - | end of epoch   9 | time:  7.92s |valid ppl   154.71 | valid loss:  5.14
2020-11-05 22:38:47,050 - full-2 - WARNING - | end of epoch  10 | time:  7.95s |valid ppl   145.35 | valid loss:  5.06
2020-11-05 22:38:55,421 - full-2 - WARNING - | end of epoch  11 | time:  8.01s |valid ppl   139.45 | valid loss:  5.02
2020-11-05 22:39:04,216 - full-2 - WARNING - | end of epoch  12 | time:  8.05s |valid ppl   134.60 | valid loss:  4.87
2020-11-05 22:39:13,481 - full-2 - WARNING - | end of epoch  13 | time:  8.08s |valid ppl   130.86 | valid loss:  5.02
2020-11-05 22:39:22,348 - full-2 - WARNING - | end of epoch  14 | time:  8.11s |valid ppl   128.09 | valid loss:  4.81
2020-11-05 22:39:31,316 - full-2 - WARNING - | end of epoch  15 | time:  8.16s |valid ppl   125.98 | valid loss:  4.84
