2020-11-05 22:36:16,519 - sampled-2 - INFO - Namespace(batch_size=96, bptt=35, clip=0.25, concat=True, cuda=True, data='data/penn', dropout=0.2, emsize=300, epochs=400, index_module='linear', log_interval=1000, loss='sampled', lr=1.0, lr_decay=2, min_freq=3, nhid=300, nlayers=3, noise_ratio=500, norm_term=-1, prof=False, save='sampled-2', seed=1111, tb_name=None, train=True, vocab=None, weight_decay=1e-08)
2020-11-05 22:36:16,843 - sampled-2 - INFO - Vocabulary size is 9957
2020-11-05 22:36:26,277 - sampled-2 - INFO - model definition:
 RNNModel(
  (drop): Dropout(p=0.2, inplace=False)
  (encoder): Embedding(9957, 300)
  (rnn): LSTM(300, 300, num_layers=3, batch_first=True, dropout=0.2)
  (proj): Linear(in_features=300, out_features=300, bias=True)
  (criterion): IndexLinear(
    (alias): AliasMultinomial()
    (bce_with_logits): BCEWithLogitsLoss()
    (ce): CrossEntropyLoss()
    (emb): Embedding(9957, 300)
    (bias): Embedding(9957, 1)
  )
)
2020-11-05 22:36:31,962 - sampled-2 - WARNING - | end of epoch   1 | time:  5.68s |valid ppl   660.50 | valid loss:  6.54
2020-11-05 22:36:37,885 - sampled-2 - WARNING - | end of epoch   2 | time:  5.36s |valid ppl   644.89 | valid loss:  6.52
2020-11-05 22:36:43,670 - sampled-2 - WARNING - | end of epoch   3 | time:  5.42s |valid ppl   489.11 | valid loss:  6.26
2020-11-05 22:36:49,528 - sampled-2 - WARNING - | end of epoch   4 | time:  5.49s |valid ppl   381.15 | valid loss:  6.11
2020-11-05 22:36:55,453 - sampled-2 - WARNING - | end of epoch   5 | time:  5.52s |valid ppl   298.22 | valid loss:  5.63
2020-11-05 22:37:01,456 - sampled-2 - WARNING - | end of epoch   6 | time:  5.61s |valid ppl   247.64 | valid loss:  5.55
2020-11-05 22:37:07,703 - sampled-2 - WARNING - | end of epoch   7 | time:  5.62s |valid ppl   220.07 | valid loss:  5.43
2020-11-05 22:37:13,782 - sampled-2 - WARNING - | end of epoch   8 | time:  5.60s |valid ppl   198.25 | valid loss:  5.39
2020-11-05 22:37:19,736 - sampled-2 - WARNING - | end of epoch   9 | time:  5.56s |valid ppl   187.66 | valid loss:  5.32
2020-11-05 22:37:25,737 - sampled-2 - WARNING - | end of epoch  10 | time:  5.56s |valid ppl   172.77 | valid loss:  5.22
2020-11-05 22:37:32,005 - sampled-2 - WARNING - | end of epoch  11 | time:  5.58s |valid ppl   163.73 | valid loss:  5.17
2020-11-05 22:37:37,989 - sampled-2 - WARNING - | end of epoch  12 | time:  5.61s |valid ppl   157.57 | valid loss:  5.05
2020-11-05 22:37:44,174 - sampled-2 - WARNING - | end of epoch  13 | time:  5.57s |valid ppl   151.95 | valid loss:  5.15
2020-11-05 22:37:51,568 - sampled-2 - WARNING - | end of epoch  14 | time:  5.60s |valid ppl   144.60 | valid loss:  4.92
2020-11-05 22:38:00,789 - sampled-2 - WARNING - | end of epoch  15 | time:  5.64s |valid ppl   141.33 | valid loss:  4.94
2020-11-05 22:38:07,099 - sampled-2 - WARNING - | end of epoch  16 | time:  5.62s |valid ppl   138.13 | valid loss:  4.92
2020-11-05 22:38:13,082 - sampled-2 - WARNING - | end of epoch  17 | time:  5.61s |valid ppl   134.85 | valid loss:  4.92
2020-11-05 22:38:19,068 - sampled-2 - WARNING - | end of epoch  18 | time:  5.62s |valid ppl   131.88 | valid loss:  4.85
2020-11-05 22:38:25,070 - sampled-2 - WARNING - | end of epoch  19 | time:  5.64s |valid ppl   130.13 | valid loss:  4.96
2020-11-05 22:38:31,123 - sampled-2 - WARNING - | end of epoch  20 | time:  5.69s |valid ppl   130.08 | valid loss:  4.95
2020-11-05 22:38:37,263 - sampled-2 - WARNING - | end of epoch  21 | time:  5.68s |valid ppl   128.00 | valid loss:  4.77
2020-11-05 22:38:43,344 - sampled-2 - WARNING - | end of epoch  22 | time:  5.72s |valid ppl   126.73 | valid loss:  4.84
2020-11-05 22:38:49,512 - sampled-2 - WARNING - | end of epoch  23 | time:  5.76s |valid ppl   126.45 | valid loss:  4.87
2020-11-05 22:38:56,210 - sampled-2 - WARNING - | end of epoch  24 | time:  5.75s |valid ppl   125.40 | valid loss:  4.72
2020-11-05 22:39:02,860 - sampled-2 - WARNING - | end of epoch  25 | time:  5.76s |valid ppl   124.70 | valid loss:  4.89
2020-11-05 22:39:09,712 - sampled-2 - WARNING - | end of epoch  26 | time:  5.74s |valid ppl   125.33 | valid loss:  4.87
2020-11-05 22:39:15,520 - sampled-2 - WARNING - | end of epoch  27 | time:  5.81s |valid ppl   119.86 | valid loss:  4.97
2020-11-05 22:39:22,155 - sampled-2 - WARNING - | end of epoch  28 | time:  5.81s |valid ppl   120.58 | valid loss:  4.86
2020-11-05 22:39:27,990 - sampled-2 - WARNING - | end of epoch  29 | time:  5.83s |valid ppl   119.49 | valid loss:  4.79
2020-11-05 22:39:34,204 - sampled-2 - WARNING - | end of epoch  30 | time:  5.85s |valid ppl   119.69 | valid loss:  4.78
2020-11-05 22:39:40,091 - sampled-2 - WARNING - | end of epoch  31 | time:  5.89s |valid ppl   118.79 | valid loss:  4.83
2020-11-05 22:39:46,412 - sampled-2 - WARNING - | end of epoch  32 | time:  5.87s |valid ppl   119.31 | valid loss:  4.86
2020-11-05 22:39:52,317 - sampled-2 - WARNING - | end of epoch  33 | time:  5.90s |valid ppl   118.61 | valid loss:  4.63
2020-11-05 22:39:58,569 - sampled-2 - WARNING - | end of epoch  34 | time:  5.88s |valid ppl   119.30 | valid loss:  4.87
2020-11-05 22:40:04,512 - sampled-2 - WARNING - | end of epoch  35 | time:  5.94s |valid ppl   119.06 | valid loss:  4.85
2020-11-05 22:40:10,473 - sampled-2 - WARNING - | end of epoch  36 | time:  5.96s |valid ppl   118.86 | valid loss:  4.70
2020-11-05 22:40:16,430 - sampled-2 - WARNING - | end of epoch  37 | time:  5.96s |valid ppl   118.96 | valid loss:  4.80
2020-11-05 22:40:22,386 - sampled-2 - WARNING - | end of epoch  38 | time:  5.95s |valid ppl   118.94 | valid loss:  4.81
2020-11-05 22:40:28,363 - sampled-2 - WARNING - | end of epoch  39 | time:  5.98s |valid ppl   118.93 | valid loss:  4.71
2020-11-05 22:40:34,331 - sampled-2 - WARNING - | end of epoch  40 | time:  5.97s |valid ppl   118.94 | valid loss:  4.97
2020-11-05 22:40:40,322 - sampled-2 - WARNING - | end of epoch  41 | time:  5.99s |valid ppl   118.94 | valid loss:  4.64
2020-11-05 22:40:46,298 - sampled-2 - WARNING - | end of epoch  42 | time:  5.98s |valid ppl   118.95 | valid loss:  4.83
2020-11-05 22:40:52,297 - sampled-2 - WARNING - | end of epoch  43 | time:  6.00s |valid ppl   118.95 | valid loss:  4.82
2020-11-05 22:40:58,311 - sampled-2 - WARNING - | end of epoch  44 | time:  6.01s |valid ppl   118.95 | valid loss:  4.95
2020-11-05 22:41:04,359 - sampled-2 - WARNING - | end of epoch  45 | time:  6.05s |valid ppl   118.95 | valid loss:  4.72
2020-11-05 22:41:10,332 - sampled-2 - WARNING - | end of epoch  46 | time:  5.97s |valid ppl   118.95 | valid loss:  4.93
2020-11-05 22:41:16,354 - sampled-2 - WARNING - | end of epoch  47 | time:  6.02s |valid ppl   118.95 | valid loss:  4.87
2020-11-05 22:41:22,410 - sampled-2 - WARNING - | end of epoch  48 | time:  6.06s |valid ppl   118.95 | valid loss:  4.82
2020-11-05 22:41:28,454 - sampled-2 - WARNING - | end of epoch  49 | time:  6.04s |valid ppl   118.95 | valid loss:  4.72
2020-11-05 22:41:34,479 - sampled-2 - WARNING - | end of epoch  50 | time:  6.03s |valid ppl   118.95 | valid loss:  4.83
2020-11-05 22:41:40,518 - sampled-2 - WARNING - | end of epoch  51 | time:  6.04s |valid ppl   118.95 | valid loss:  4.83
2020-11-05 22:41:46,550 - sampled-2 - WARNING - | end of epoch  52 | time:  6.03s |valid ppl   118.95 | valid loss:  4.80
2020-11-05 22:41:52,588 - sampled-2 - WARNING - | end of epoch  53 | time:  6.04s |valid ppl   118.95 | valid loss:  4.78
2020-11-05 22:41:58,625 - sampled-2 - WARNING - | end of epoch  54 | time:  6.04s |valid ppl   118.95 | valid loss:  4.90
2020-11-05 22:42:04,656 - sampled-2 - WARNING - | end of epoch  55 | time:  6.03s |valid ppl   118.95 | valid loss:  4.68
2020-11-05 22:42:10,706 - sampled-2 - WARNING - | end of epoch  56 | time:  6.05s |valid ppl   118.95 | valid loss:  4.81
2020-11-05 22:42:17,770 - sampled-2 - WARNING - | end of epoch  57 | time:  6.03s |valid ppl   118.95 | valid loss:  4.99
2020-11-05 22:42:23,806 - sampled-2 - WARNING - | end of epoch  58 | time:  6.04s |valid ppl   118.95 | valid loss:  4.87
2020-11-05 22:42:29,854 - sampled-2 - WARNING - | end of epoch  59 | time:  6.05s |valid ppl   118.95 | valid loss:  4.64
2020-11-05 22:42:35,905 - sampled-2 - WARNING - | end of epoch  60 | time:  6.05s |valid ppl   118.95 | valid loss:  4.68
2020-11-05 22:42:41,947 - sampled-2 - WARNING - | end of epoch  61 | time:  6.04s |valid ppl   118.95 | valid loss:  4.79
2020-11-05 22:42:48,006 - sampled-2 - WARNING - | end of epoch  62 | time:  6.06s |valid ppl   118.95 | valid loss:  4.75
2020-11-05 22:42:54,056 - sampled-2 - WARNING - | end of epoch  63 | time:  6.05s |valid ppl   118.95 | valid loss:  4.76
2020-11-05 22:43:00,100 - sampled-2 - WARNING - | end of epoch  64 | time:  6.04s |valid ppl   118.95 | valid loss:  4.74
2020-11-05 22:43:06,157 - sampled-2 - WARNING - | end of epoch  65 | time:  6.06s |valid ppl   118.95 | valid loss:  4.86
2020-11-05 22:43:12,193 - sampled-2 - WARNING - | end of epoch  66 | time:  6.04s |valid ppl   118.95 | valid loss:  4.93
2020-11-05 22:43:18,256 - sampled-2 - WARNING - | end of epoch  67 | time:  6.06s |valid ppl   118.95 | valid loss:  4.89
2020-11-05 22:43:24,309 - sampled-2 - WARNING - | end of epoch  68 | time:  6.05s |valid ppl   118.95 | valid loss:  4.67
2020-11-05 22:43:30,366 - sampled-2 - WARNING - | end of epoch  69 | time:  6.06s |valid ppl   118.95 | valid loss:  4.73
2020-11-05 22:43:36,408 - sampled-2 - WARNING - | end of epoch  70 | time:  6.04s |valid ppl   118.95 | valid loss:  4.65
